Area,Reward,Environment Type,Algorithm,Episodes,Max Sumo Steps,Traffic Scale,Seed,Runned By,Reward of Last Episode,Average Reward for Evaluated Episodes,Derivative of Reward,Waiting Time,Speed,Depart Delay,Time Loss,Waiting Car,Total Time,Device,Notes,Study Group
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,350,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,D3QN,1000,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,200,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,500,0٫38,0,Taha,-20٫878,-15٫534,-0٫65,41٫83,8٫56,58٫87,65٫55,580,63٫66,i7,,Reward Function Effect; 
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫38,0,Taha,-66.85,-46.8797,49.594,62.66,7.95,388.15,95.3,2366,13.694,colab,,Reward Function Effect; 
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,350,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Literature,HighGroupedSumoEnv,PPO,1000,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,200,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫38,0,Taha,-12.108,-12.107,18.04,65.86,7.96,385.77,98.49,2377,22.405,colab,"D3QN may give stable results training ,evaluation",Environment Type Effect; 
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,350,4000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,2000,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫38,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫38,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫38,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫38,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,1500,0٫38,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫14,0,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫14,1,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫14,2,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫14,3,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫14,mean,,,,,,,,,,,,,
Area2 (Mosheer Ismail),Proposed,GroupedSumoEnv,D3QN,1000,4000,0٫38,0,,,,,,,,,,,,,
